535	5
536	75
537	67
538	62
539	91
540	44
541	23
542	56
543	79
544	42
545	13
546	85
547	4
548	22
549	68
550	75
551	98
552	46
553	83
554	99
555	37
556	11
557	42
558	9
559	37
560	50
561	48
562	67
563	40
564	14
565	15
566	15
567	78
568	79
569	49
570	79
571	17
572	64
573	46
574	65
575	44
576	45
577	6
578	51
579	7
580	54
581	16
582	57
583	63
584	54
585	41
586	4
587	42
588	79
589	6
590	16
591	45
592	53
593	96
594	97
595	73
596	7
597	76
598	71
599	44
600	54
601	28
602	33
603	24
604	23
605	16
606	48
607	1
608	1
609	15
610	76
611	76
612	28
613	74
614	37
615	48
616	81
617	56
618	44
619	2
620	64
621	86
622	37
623	91
624	97
625	33
626	72
627	74
628	46
629	24
630	81
631	86
632	80
633	65
634	26
635	67
636	54
637	20
638	40
639	77
640	2
641	74
642	88
643	26
644	7
645	95
646	70
647	22
648	37
649	52
650	89
651	51
652	77
653	4
654	36
655	68
656	42
657	90
658	86
659	85
660	43
661	72
662	90
663	34
664	59
665	46
666	64
667	84
668	39
669	4
670	24
671	21
672	0
673	65
674	35
675	22
676	15
677	22
678	36
679	98
680	34
681	10
682	24
683	56
684	35
685	45
686	58
687	68
688	76
689	25
690	50
691	24
692	88
693	78
694	91
695	27
696	97
697	18
698	72
699	94
700	53
701	22
702	76
703	50
704	8
705	75
706	97
707	71
708	95
709	10
710	29
711	81
712	60
713	29
714	7
715	58
716	35
717	11
718	97
719	59
720	71
721	70
722	19
723	56
724	42
725	82
726	11
727	76
728	18
729	5
730	2
731	25
732	47
733	36
734	28
735	80
736	70
737	19
738	78
739	93
740	52
741	60
742	44
743	86
744	11
745	89
746	20
747	1
748	65
749	77
750	11
751	47
752	61
753	31
754	47
755	7
756	94
757	34
758	92
759	52
760	44
761	12
762	23
763	89
764	75
765	80
766	49
767	23
768	94
769	5
770	9
771	52
772	9
773	60
774	55
775	88
776	79
777	79
778	45
779	90
780	19
781	47
782	39
783	35
784	15
785	63
786	68
787	27
788	65
789	82
790	17
791	79
792	60
793	18
794	54
795	43
796	93
797	74
798	67
799	25
800	94
801	69
802	35
803	97
804	84
805	59
806	68
807	1
808	6
809	0
810	42
811	14
812	86
813	25
814	98
815	87
816	82
817	20
818	18
819	19
820	88
821	44
822	63
823	7
824	47
825	23
826	28
827	56
828	12
829	30
830	41
831	34
832	89
833	85
834	81
835	46
836	44
837	21
838	52
839	1
840	9
841	66
842	62
843	22
844	55
845	5
846	90
847	50
848	2
849	95
850	74
851	0
852	30
853	95
854	83
855	82
856	30
857	39
858	72
859	28
860	22
861	72
862	39
863	60
864	99
865	59
866	94
867	34
868	3
869	32
870	69
871	56
872	66
873	25
874	79
875	63
876	44
877	91
878	75
879	78
880	46
881	70
882	79
883	25
884	8
885	11
886	78
887	45
888	96
889	40
890	62
891	17
892	67
893	27
894	24
895	91
896	7
897	7
898	72
899	55
900	87
901	12
902	59
903	89
904	20
905	73
906	34
907	45
908	74
909	73
910	40
911	41
912	99
913	45
914	58
915	17
916	57
917	68
918	15
919	29
920	6
921	79
922	2
923	52
924	83
925	41
926	4
927	17
928	48
929	1
930	6
931	18
932	60
933	31
934	36
935	77
936	0
937	65
938	30
939	72
940	12
941	35
942	13
943	12
944	56
945	95
946	24
947	43
948	88
949	20
950	14
951	25
952	9
953	57
954	49
955	40
956	44
957	65
958	74
959	75
960	96
961	28
962	58
963	49
964	37
965	82
966	91
967	45
968	79
969	3
970	89
971	4
972	7
973	3
974	45
975	74
976	77
977	30
978	62
979	89
980	70
981	24
982	62
983	49
984	22
985	5
986	38
987	86
988	62
989	47
990	38
991	82
992	18
993	33
994	5
995	81
996	97
997	3
998	70
999	77
1000	98
1001	12
1002	43
1003	83
1004	59
1005	59
1006	57
1007	93
1008	31
1009	5
1010	2
1011	90
1012	52
1013	53
1014	97
1015	54
1016	4
1017	75
1018	12
1019	84
1020	9
1021	10
1022	53
1023	18
1024	57
1025	71
1026	88
1027	96
1028	30
1029	11
1030	39
1031	55
1032	36
1033	40
1034	33
1035	86
1036	29
1037	54
1038	26
1039	98
1040	14
1041	37
1042	92
1043	97
1044	74
1045	27
1046	24
1047	55
1048	0
1049	97
1050	16
1051	65
1052	99
1053	99
1054	49
1055	63
1056	64
1057	16
1058	82
1059	83
1060	60
1061	85
1062	96
1063	75
1064	21
1065	21
1066	37
1067	28
1068	36
1069	47
1070	24
1071	34
1072	33
1073	15
1074	23
1075	37
1076	68
1077	69
1078	67
1079	63
1080	62
1081	42
1082	27
1083	91
1084	34
1085	48
1086	11
1087	92
1088	10
1089	28
1090	46
1091	23
1092	93
1093	29
1094	62
1095	41
1096	2
1097	81
1098	87
1099	45
1100	50
1101	27
1102	7
1103	96
1104	54
1105	72
1106	2
1107	62
1108	85
1109	69
1110	71
1111	61
1112	70
1113	27
1114	59
1115	17
1116	5
1117	55
1118	76
1119	55
1120	21
1121	43
1122	90
1123	7
1124	43
1125	66
1126	63
1127	11
1128	90
1129	70
1130	48
1131	92
1132	75
1133	21
1134	83
1135	77
1136	67
1137	25
1138	45
1139	21
1140	78
1141	22
1142	60
1143	22
1144	43
1145	78
1146	68
1147	94
1148	47
1149	12
1150	82
1151	66
1152	25
1153	6
1154	90
1155	91
1156	50
1157	66
1158	80
1159	81
1160	29
1161	30
1162	23
1163	49
1164	91
1165	76
1166	64
1167	31
1168	96
1169	50
1170	43
1171	77
1172	95
1173	79
1174	54
1175	81
1176	78
1177	60
1178	68
1179	27
1180	7
1181	7
1182	95
1183	43
1184	16
1185	4
1186	79
1187	39
1188	87
1189	16
1190	0
1191	57
1192	45
1193	82
1194	79
1195	49
1196	40
1197	7
1198	50
1199	62
1200	50
1201	58
1202	46
1203	48
1204	43
1205	63
1206	29
1207	83
1208	27
1209	55
1210	51
1211	24
1212	39
1213	61
1214	87
1215	8
1216	7
1217	94
1218	75
1219	11
1220	30
1221	7
1222	15
1223	71
1224	90
1225	52
1226	33
1227	50
1228	63
1229	77
1230	60
1231	63
1232	81
1233	18
1234	40
1235	69
1236	75
1237	5
1238	21
1239	39
1240	90
1241	49
1242	95
1243	68
1244	4
1245	67
1246	17
1247	30
1248	91
1249	93
1250	19
1251	33
1252	70
1253	35
1254	1
1255	0
1256	1
1257	52
1258	27
1259	60
1260	87
1261	70
1262	42
1263	69
1264	23
1265	23
1266	82
1267	97
1268	11
1269	52
1270	41
1271	98
1272	90
1273	41
1274	68
1275	2
1276	0
1277	36
1278	82
1279	10
1280	44
1281	40
1282	75
1283	38
1284	87
1285	55
1286	95
1287	3
1288	55
1289	34
1290	51
1291	85
1292	29
1293	69
1294	75
1295	98
1296	36
1297	61
1298	50
1299	23
1300	9
1301	42
1302	25
1303	31
1304	15
1305	26
1306	45
1307	49
1308	69
1309	61
1310	40
1311	42
1312	23
1313	29
1314	67
1315	87
1316	40
1317	7
1318	43
1319	95
1320	2
1321	13
1322	37
1323	46
1324	85
1325	12
1326	59
1327	66
1328	88
1329	61
1330	98
1331	50
1332	88
1333	3
1334	79
1335	12
1336	12
1337	84
1338	61
1339	39
1340	40
1341	0
1342	15
1343	33
1344	41
1345	76
1346	87
1347	13
1348	48
1349	31
1350	70
1351	71
1352	19
1353	63
1354	58
1355	11
1356	89
1357	94
1358	55
1359	8
1360	4
1361	28
1362	49
1363	93
1364	19
1365	34
1366	2
1367	47
1368	70
1369	54
1370	74
1371	23
1372	22
1373	46
1374	72
1375	28
1376	91
1377	58
1378	28
1379	9
1380	62
1381	33
1382	41
1383	48
1384	37
1385	32
1386	65
1387	52
1388	75
1389	93
1390	32
1391	25
1392	12
1393	27
1394	1
1395	89
1396	61
1397	51
1398	23
1399	62
1400	78
1401	64
1402	82
1403	48
1404	93
1405	91
1406	78
1407	83
1408	9
1409	0
1410	2
1411	8
1412	91
1413	27
1414	7
1415	15
1416	42
1417	36
1418	74
1419	89
1420	19
1421	79
1422	82
1423	28
1424	31
1425	70
1426	90
1427	77
1428	9
1429	27
1430	97
1431	56
1432	86
1433	13
1434	9
1435	31
1436	73
1437	83
1438	53
1439	75
1440	0
1441	53
1442	37
1443	88
1444	87
1445	2
1446	57
1447	79
1448	47
1449	76
1450	62
1451	50
1452	42
1453	31
1454	73
1455	77
1456	58
1457	25
1458	10
1459	41
1460	12
1461	90
1462	40
1463	40
1464	22
1465	58
1466	1
1467	38
1468	34
1469	44
1470	73
1471	69
1472	36
1473	91
1474	89
1475	80
1476	67
1477	0
1478	69
1479	26
1480	95
1481	21
1482	44
1483	32
1484	78
1485	6
1486	77
1487	87
1488	40
1489	76
1490	87
1491	83
1492	50
1493	79
1494	63
1495	17
1496	28
1497	69
1498	94
1499	20
1500	58
1501	42
1502	99
1503	50
1504	42
1505	50
1506	4
1507	72
1508	38
1509	74
1510	4
1511	72
1512	68
1513	5
1514	0
1515	47
1516	5
1517	80
1518	25
1519	41
1520	41
1521	87
1522	90
1523	67
1524	72
1525	3
1526	78
1527	65
1528	34
1529	82
1530	27
1531	28
1532	89
1533	19
1534	21
1535	40
1536	61
1537	13
1538	90
1539	55
1540	73
1541	13
1542	87
1543	63
1544	49
1545	14
1546	21
1547	6
1548	20
1549	47
1550	52
1551	50
1552	56
1553	25
1554	80
1555	7
1556	10
1557	38
1558	16
1559	10
1560	54
1561	29
1562	20
1563	9
1564	64
1565	75
1566	50
1567	66
1568	83
1569	54
1570	3
1571	12
1572	2
1573	43
1574	50
1575	8
1576	42
1577	1
1578	66
1579	18
1580	53
1581	6
1582	81
1583	83
1584	0
1585	23
1586	40
1587	95
1588	79
1589	77
1590	57
1591	47
1592	60
1593	23
1594	56
1595	46
1596	13
1597	24
1598	5
1599	40
1600	83
1601	62
1602	74
1603	78
1604	51
1605	59
1606	8
1607	2
1608	30
1609	54
1610	34
1611	16
1612	42
1613	58
1614	73
1615	63
1616	40
1617	64
1618	18
1619	78
1620	45
1621	55
1622	50
1623	97
1624	84
1625	10
1626	93
1627	29
1628	19
1629	47
1630	53
1631	83
1632	30
1633	42
1634	40
1635	1
1636	6
1637	26
1638	81
1639	82
1640	89
1641	81
1642	70
1643	40
1644	58
1645	99
1646	50
1647	39
1648	99
1649	22
1650	25
1651	55
1652	20
1653	47
1654	67
1655	86
1656	13
1657	73
1658	91
1659	72
1660	8
1661	98
1662	4
1663	94
1664	50
1665	75
1666	93
1667	95
1668	0
1669	53
1670	95
1671	64
1672	89
1673	89
1674	11
1675	35
1676	87
1677	52
1678	24
1679	83
1680	33
1681	34
1682	81
1683	45
1684	75
1685	11
1686	84
1687	39
1688	20
1689	96
1690	43
1691	48
1692	60
1693	37
1694	13
1695	91
1696	75
1697	94
1698	89
1699	7
1700	63
1701	80
1702	45
1703	69
1704	44
1705	66
1706	97
1707	58
1708	57
1709	81
1710	52
1711	26
1712	89
1713	60
1714	25
1715	24
1716	83
1717	6
1718	60
1719	15
1720	27
1721	37
1722	61
1723	31
1724	18
1725	72
1726	75
1727	39
1728	76
1729	66
1730	21
1731	69
1732	67
1733	77
1734	48
1735	37
1736	99
1737	11
1738	50
1739	4
1740	38
1741	29
1742	8
1743	42
1744	78
1745	3
1746	64
1747	77
1748	60
1749	22
1750	65
1751	0
1752	17
1753	28
1754	58
1755	83
1756	78
1757	67
1758	26
1759	38
1760	54
1761	99
1762	9
1763	23
1764	91
1765	0
1766	58
1767	97
1768	32
1769	28
1770	25
1771	82
1772	33
1773	2
1774	99
1775	18
1776	1
1777	66
1778	6
1779	69
1780	11
1781	42
1782	13
1783	29
1784	88
1785	43
1786	73
1787	9
1788	25
1789	98
1790	77
1791	50
1792	8
1793	76
1794	88
1795	80
1796	66
1797	68
1798	84
1799	91
1800	44
1801	46
1802	50
1803	56
1804	73
1805	66
1806	74
1807	60
1808	18
1809	59
1810	74
1811	36
1812	21
1813	0
1814	22
1815	70
1816	49
1817	91
1818	45
1819	0
1820	4
1821	66
1822	35
1823	32
1824	97
1825	86
1826	38
1827	23
1828	60
1829	12
1830	7
1831	42
1832	72
1833	13
1834	77
1835	36
1836	56
1837	98
1838	31
1839	40
1840	75
1841	24
1842	84
1843	36
1844	27
1845	95
1846	70
1847	39
1848	31
1849	69
1850	38
1851	0
1852	77
1853	50
1854	77
1855	69
1856	36
1857	10
1858	1
1859	27
1860	50
1861	53
1862	38
1863	50
1864	18
1865	71
1866	13
1867	19
1868	17
1869	26
1870	94
1871	15
1872	26
1873	40
1874	38
1875	43
1876	65
1877	42
1878	68
1879	8
1880	87
1881	21
1882	26
1883	13
1884	49
1885	45
1886	89
1887	98
1888	81
1889	54
1890	85
1891	25
1892	44
1893	65
1894	64
1895	97
1896	49
1897	74
1898	60
1899	22
1900	46
1901	54
1902	58
1903	32
1904	37
1905	81
1906	43
1907	90
1908	25
1909	45
1910	99
1911	20
1912	73
1913	35
1914	56
1915	38
1916	99
1917	29
1918	60
1919	75
1920	12
1921	83
1922	58
1923	82
1924	71
1925	66
1926	78
1927	69
1928	93
1929	83
1930	38
1931	64
1932	12
1933	27
1934	48
1935	67
1936	99
1937	48
1938	0
1939	58
1940	38
1941	27
1942	49
1943	80
1944	8
1945	54
1946	33
1947	39
1948	76
1949	46
1950	16
1951	57
1952	62
1953	36
1954	93
1955	88
1956	53
1957	14
1958	58
1959	56
1960	90
1961	14
1962	81
1963	98
1964	22
1965	57
1966	6
1967	88
1968	99
1969	17
1970	56
1971	59
1972	75
1973	52
1974	44
1975	15
1976	85
1977	91
1978	69
1979	10
1980	64
1981	35
1982	11
1983	78
1984	33
1985	83
1986	60
1987	39
1988	70
1989	64
1990	69
1991	93
1992	51
1993	49
1994	14
1995	36
1996	64
1997	75
1998	14
1999	86
2000	42
2001	37
2002	5
2003	8
2004	25
2005	48
2006	32
2007	59
2008	69
2009	9
2010	65
2011	15
2012	70
2013	77
2014	90
2015	3
2016	7
2017	1
2018	26
2019	89
2020	89
2021	4
2022	48
2023	55
2024	91
2025	96
2026	38
2027	11
2028	23
2029	42
2030	53
2031	33
2032	31
2033	59
2034	11
2035	72
2036	57
2037	87
2038	43
2039	84
2040	78
2041	26
2042	13
2043	99
2044	69
2045	81
2046	59
2047	52
2048	43
2049	78
2050	19
2051	5
2052	41
2053	95
2054	43
2055	19
2056	55
2057	40
2058	18
2059	82
2060	23
2061	80
2062	18
2063	36
2064	62
2065	98
2066	89
2067	24
2068	24
2069	6
2070	99
2071	36
2072	25
2073	58
2074	92
2075	38
2076	11
2077	67
2078	52
2079	27
2080	89
2081	77
2082	4
2083	12
2084	87
2085	96
2086	99
2087	43
2088	14
2089	36
2090	20
2091	25
2092	14
2093	41
2094	95
2095	28
2096	37
2097	42
2098	89
2099	12
2100	75
2101	87
2102	39
2103	23
2104	30
2105	25
2106	40
2107	18
2108	24
2109	50
2110	67
2111	62
2112	82
2113	45
2114	44
2115	83
2116	76
2117	29
2118	51
2119	31
2120	18
2121	45
2122	0
2123	56
2124	77
2125	73
2126	47
2127	34
2128	52
2129	83
2130	36
2131	90
2132	12
2133	82
2134	18
2135	38
2136	17
2137	85
2138	81
2139	92
2140	45
2141	54
2142	49
2143	68
2144	11
2145	31
2146	36
2147	79
2148	75
2149	23
2150	86
2151	8
2152	52
2153	55
2154	37
2155	12
2156	39
2157	45
2158	88
2159	80
2160	71
2161	20
2162	60
2163	2
2164	9
2165	6
2166	41
2167	12
2168	47
2169	94
2170	34
2171	0
2172	0
2173	73
2174	6
2175	18
2176	56
2177	32
2178	8
2179	74
2180	76
2181	84
2182	41
2183	15
2184	24
2185	11
2186	45
2187	98
2188	71
2189	13
2190	68
2191	64
2192	14
2193	32
2194	74
2195	2
2196	61
2197	58
2198	39
2199	49
2200	58
2201	56
2202	77
2203	21
2204	47
2205	43
2206	39
2207	62
2208	80
2209	69
2210	22
2211	56
2212	84
2213	26
2214	52
2215	72
2216	92
2217	33
2218	19
2219	50
2220	39
2221	4
2222	87
2223	48
2224	17
2225	59
2226	22
2227	40
2228	19
2229	95
2230	88
2231	82
2232	15
2233	76
2234	3
2235	20
2236	92
2237	19
2238	38
2239	50
2240	68
2241	76
2242	49
2243	32
2244	64
2245	42
2246	82
2247	35
2248	78
2249	53
2250	29
2251	17
2252	47
2253	6
2254	15
2255	3
2256	1
2257	0
2258	10
2259	55
2260	22
2261	16
2262	14
2263	48
2264	45
2265	31
2266	26
2267	68
2268	4
2269	35
2270	45
2271	70
2272	95
2273	7
2274	32
2275	7
2276	92
2277	72
2278	16
2279	39
2280	24
2281	20
2282	59
2283	30
2284	14
2285	92
2286	96
2287	62
2288	95
2289	92
2290	91
2291	60
2292	50
2293	68
2294	93
2295	75
2296	59
2297	42
2298	88
2299	2
2300	83
2301	70
2302	79
2303	85
2304	22
2305	63
2306	42
2307	3
2308	53
2309	49
2310	68
2311	52
2312	65
2313	4
2314	17
2315	80
2316	5
2317	5
2318	32
2319	0
2320	33
2321	54
2322	59
2323	76
2324	35
2325	69
2326	42
2327	14
2328	53
2329	19
2330	27
2331	64
2332	23
2333	42
2334	74
2335	96
2336	80
2337	48
2338	39
2339	54
2340	43
2341	59
2342	81
2343	98
2344	48
2345	94
2346	49
2347	16
2348	62
2349	69
2350	60
2351	53
2352	24
2353	6
2354	43
2355	9
2356	35
2357	66
2358	13
2359	22
2360	39
2361	94
2362	77
2363	46
2364	78
2365	54
2366	87
2367	42
2368	41
2369	98
2370	90
2371	63
2372	2
2373	82
2374	79
2375	86
2376	29
2377	55
2378	70
2379	87
2380	8
2381	26
2382	62
2383	89
2384	34
2385	42
2386	77
2387	91
2388	50
2389	3
2390	21
2391	81
2392	61
2393	20
2394	66
2395	22
2396	97
2397	0
2398	65
2399	19
2400	55
2401	76
2402	63
2403	46
2404	5
2405	16
2406	87
2407	42
2408	12
2409	42
2410	96
2411	63
2412	30
2413	30
2414	46
2415	12
2416	19
2417	67
2418	49
2419	5
2420	44
2421	10
2422	27
2423	25
2424	86
2425	11
2426	30
2427	13
2428	67
2429	26
2430	82
2431	20
2432	65
2433	16
2434	13
2435	83
2436	93
2437	50
2438	3
2439	54
2440	41
2441	32
2442	38
2443	45
2444	60
2445	62
2446	21
2447	52
2448	77
2449	4
2450	23
2451	65
2452	94
2453	11
2454	94
2455	83
2456	60
2457	4
2458	94
2459	33
2460	45
2461	18
2462	63
2463	16
2464	14
2465	79
2466	2
2467	87
2468	95
2469	4
2470	15
2471	9
2472	92
2473	38
2474	90
2475	45
2476	41
2477	58
2478	24
2479	39
2480	35
2481	7
2482	93
2483	9
2484	92
2485	22
2486	23
2487	19
2488	16
2489	70
2490	77
2491	84
2492	52
2493	19
2494	36
2495	77
2496	6
2497	32
2498	60
2499	45
2500	67
2501	97
2502	58
2503	97
2504	23
2505	70
2506	70
2507	64
2508	0
2509	74
2510	50
2511	21
2512	92
2513	27
2514	29
2515	22
2516	6
2517	34
2518	8
2519	68
2520	78
2521	2
2522	26
2523	86
2524	48
2525	78
2526	60
2527	34
2528	37
2529	54
2530	85
2531	95
2532	7
2533	43
2534	60
2535	15
2536	59
2537	75
2538	48
2539	97
2540	10
2541	22
2542	48
2543	11
2544	22
2545	51
2546	64
2547	29
2548	99
2549	11
2550	78
2551	93
2552	69
2553	15
2554	15
2555	70
2556	87
2557	80
2558	44
2559	38
2560	38
2561	19
2562	56
2563	54
2564	75
2565	61
2566	30
2567	82
2568	1
2569	64
2570	12
2571	31
2572	19
2573	69
2574	41
2575	13
2576	22
2577	25
2578	50
2579	57
2580	29
2581	68
2582	93
2583	73
2584	0
2585	13
2586	97
2587	19
2588	38
2589	4
2590	58
2591	24
2592	3
2593	71
2594	78
2595	61
2596	86
2597	11
2598	30
2599	56
2600	36
2601	27
2602	82
2603	62
2604	76
2605	38
2606	95
2607	91
2608	86
2609	58
2610	63
2611	15
2612	87
2613	26
2614	57
2615	35
2616	74
2617	6
2618	10
2619	59
2620	1
2621	99
2622	43
2623	30
2624	73
2625	29
2626	7
2627	14
2628	8
2629	81
2630	29
2631	87
2632	24
2633	8
2634	7
2635	67
2636	69
2637	30
2638	31
2639	18
2640	24
2641	53
2642	35
2643	59
2644	43
2645	23
2646	46
2647	35
2648	21
2649	42
2650	25
2651	11
2652	87
2653	45
2654	38
2655	36
2656	59
2657	1
2658	87
2659	23
2660	98
2661	14
2662	96
2663	46
2664	28
2665	69
2666	68
2667	5
2668	53
2669	89
2670	58
2671	10
2672	52
2673	10
2674	14
2675	40
2676	24
2677	12
2678	47
2679	79
2680	17
2681	83
2682	20
2683	65
2684	83
2685	81
2686	54
2687	41
2688	46
2689	75
2690	0
2691	5
2692	7
2693	58
2694	49
2695	94
2696	42
2697	88
2698	20
2699	95
2700	3
2701	11
2702	52
2703	42
2704	28
2705	84
2706	87
2707	64
2708	61
2709	95
2710	35
2711	27
2712	58
2713	35
2714	7
2715	14
2716	99
2717	36
2718	76
2719	34
2720	30
2721	41
2722	63
2723	72
2724	99
2725	67
2726	39
2727	25
2728	93
2729	32
2730	27
2731	79
2732	66
2733	96
2734	74
2735	64
2736	89
2737	19
2738	41
2739	57
2740	55
2741	6
2742	28
2743	3
2744	63
2745	83
2746	42
2747	4
2748	68
2749	69
2750	96
2751	70
2752	58
2753	86
2754	63
2755	18
2756	27
2757	67
2758	20
2759	70
2760	68
2761	80
2762	7
2763	78
2764	73
2765	47
2766	30
2767	45
2768	5
2769	33
2770	17
2771	54
2772	5
2773	94
2774	5
2775	15
2776	99
2777	77
2778	25
2779	67
2780	64
2781	25
2782	45
2783	50
2784	84
2785	2
2786	0
2787	29
2788	85
2789	87
2790	74
2791	85
2792	11
2793	72
2794	42
2795	86
2796	34
2797	35
2798	21
2799	32
2800	85
2801	77
2802	8
2803	78
2804	56
2805	5
2806	8
2807	55
2808	41
2809	11
2810	82
2811	65
2812	80
2813	68
2814	7
2815	23
2816	75
2817	80
2818	84
2819	32
2820	28
2821	47
2822	14
2823	24
2824	88
2825	38
2826	88
2827	6
2828	35
2829	31
2830	1
2831	75
2832	11
2833	19
2834	47
2835	97
2836	73
2837	9
2838	9
2839	8
2840	29
2841	6
2842	88
2843	36
2844	3
2845	49
2846	62
2847	49
2848	70
2849	44
2850	30
2851	12
2852	48
2853	61
2854	37
2855	33
2856	67
2857	28
2858	96
2859	20
2860	73
2861	42
2862	62
2863	82
2864	96
2865	25
2866	29
2867	69
2868	86
2869	9
2870	3
2871	3
2872	89
2873	54
2874	93
2875	66
2876	5
2877	35
2878	37
2879	97
2880	18
2881	8
2882	67
2883	11
2884	72
2885	7
2886	34
2887	80
2888	27
2889	41
2890	32
2891	48
2892	40
2893	44
2894	25
2895	42
2896	31
2897	6
2898	96
2899	76
2900	0
2901	67
2902	19
2903	73
2904	9
2905	91
2906	79
2907	50
2908	6
2909	68
2910	95
2911	26
2912	45
2913	73
2914	42
2915	61
2916	25
2917	37
2918	41
2919	70
2920	3
2921	87
2922	60
2923	30
2924	25
2925	99
2926	12
2927	33
2928	35
2929	39
2930	24
2931	52
2932	49
2933	10
2934	67
2935	24
2936	89
2937	52
2938	40
2939	34
2940	69
2941	26
2942	86
2943	24
2944	6
2945	1
2946	34
2947	69
2948	32
2949	51
2950	16
2951	12
2952	9
2953	83
2954	14
2955	1
2956	16
2957	46
2958	70
2959	61
2960	82
2961	30
2962	67
2963	36
2964	80
2965	66
2966	30
2967	24
2968	56
2969	83
2970	51
2971	35
2972	74
2973	63
2974	22
2975	91
2976	24
2977	80
2978	91
2979	88
2980	22
2981	17
2982	61
2983	34
2984	91
2985	91
2986	43
2987	56
2988	83
2989	14
2990	90
2991	60
2992	68
2993	60
2994	27
2995	86
2996	86
2997	7
2998	13
2999	11
